Molecule Name;SmilesOfStructure;SmilesOfFragments and frequency
Smiles (2)1974;O=C1OC=2C=C(OS(=O)(=O)O)C(OC)=CC2C=3C(C4=CC=C(OC)C(O)=C4)=C5C=6C=C(O)C=C(OC)C6CCN5C13;O=[cH2];1;*OS(=O)(=O)O[H];1;*O*;3;[H]Oc;2;*o*;1;*n(*)*;1;ccc(c1ccccc1)c(c-c2ccccc2CC)-c3ccccc3;1;C;3
Smiles (2)1975;O=C1OC(=CC2(CC)CCCC2)C3=C1C4C(CC3)C5C6=C7C(=O)OC(=CCC(C(SSCNC8=CC(=CCN8)C6CN9C(=O)C=CC9=O)NC%10CCC%11CCCC(CC=%12N=CNC%12)C%11C%10O)C%13C%14C=CC%15C#CC(CC(CO)CC(C%14)CC%15%13)C(O)CC=%16C=CC=CC%16)C74CC5;O=C1OC(=C)C=C1;1;O=C(OC=C)C=C;1;*N(*)C(=CC=C)N(*)CSSCN(*)*;1;*N1C(=O)C=CC1=O;1;[H]OC;3;C=C;1;C#C;1;*n(*)*;2;CCC1CCCC1;1;CCC1CCCCC1;1;c1ccc(cc1)CCCCC(C)CC2CCC(CC)C(C)C2;1;C;1;CC;1;ccCC1CCCC2CCCCC12;1;c;1
Smiles (2)1976;O=C(O)C(CCCCCC1C=CC(CCCCC)CC1O)C(O)CCC2(O)CC(CC=3C=C(N)NCC3)CC2CC4=CC(=C(N4)CCCO)C(C)CC(C)C;*C(=O)O[H];1;C=C;1;[H]OC;4;*N(*)C(=CC=C)N(*)*;1;*n(*)*;1;c(cCC1CC(C)CC1CCCCCCCCCCCCCCCCCC)c(cCCC)C(C)CC(C)C;1;C;1
Smiles (2)1977;O=C(OC(COC=CCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCC1OC1CC=CCC=CCC=CCCCCC;*OC(*)=O;1;*OC=C;1;*OP(=O)(O*)O[H];1;[H]N([H])C;1;O1CC1;1;C=C;3;CCC;2;CCCCCCCCCCCCCC;1;CC;1;C;3;CCCCC;1
Smiles (2)1978;O=C(OC1C(O)C2(O)C=3C(=O)C=C4C(=O)C=5C(C=C(N(C5C)CC6=CC=C(Br)C=C6)C)=C4C(=C)C3OC2OC1C)C(=CC)C;*OC(=O)C=C;1;[H]OC;2;O=[cH2];1;*C(=O)C1=CN(*)C=CC1=[cH][cH]=C;1;*Br;1;*OCO*;1;cccc(c)CCCCC;1;C;4;c1ccc(cc1)C;1
Smiles (2)1979;O=C1C(OC=2C1=CC=C(O)C2CN3CCCC3)=CC=4C=CC=CC4Cl;*OC(=C)C(*)=O;1;[H]Oc;1;*N(*)*;1;*Cl;1;c1ccc(cc1)C;1;CCCC;1;c1ccccc1;1
Smiles (2)1980;O=CC1=C(OC=2C(=C(OC)C3=C(OC(C3)C(O)(C)C4CCNC(CCC5=CC=CC=C5)C4)C2CO)C1=C6CCC(=O)C(C=7C=CC8=NCC=C8C7)C6)C(=O)OCC;*OC(=O)C(O*)=C(C=O)C=C;1;*O*;2;[H]OC;2;*N(*)[H];1;*C(*)=O;1;*[N]*;1;C=[cH2];1;c1ccc(cc1)CCCCC(CC)C(C)CCc2cccc(c2)C;1;C;2;CC;2;cccc(c)CC;1
Smiles (2)1981;[O-][NH+](O)C1=CC=C(O)NC1N;*N(*)C1C(=CC=C(O[H])N1*)[N](*)(O[H])O[H];1
Smiles (2)1982;O=C1OC2=CC(O)=CC(=C2OC3=C1C(=C(OC)C(O)=C3C(OC)CC(O)C(=O)OC)C)C;*OC(*)=O;2;[H]Oc;2;*O*;3;[H]OC;1;c1ccc(cc1)C;1;c1cc(ccc1C)CCC;1;C;3
Smiles (2)1983;O=C(O)C=1C=C(C=C(C1)S(=O)(=O)O)[NH+]([O-])O;*C(=O)O[H];1;*S(=O)(=O)O[H];1;*[N](*)(O[H])O[H];1;c1ccccc1;1
Smiles (2)1984;O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO)CCC=CCC=CCC=CCC=CCC=CCC=CCC;*OC(*)=O;2;C=C;11;*OP(=O)(O*)O[H];1;[H]OC;2;CCC;2;CC;3;C;9;CCCCC;1
Smiles (2)1985;O=C(OCC1C2=CC=C3C=4C(OC)=CC(O)=CC4CC56C3=C2OC1C7=C8C=CC9NC%10CCCC(CSSCC9OC8=C(O)C%11=C7C(C#CC=%12NC(N)C=CC%12CC(CC5)C6)C#CC(CCCO)C(COC)CCNC%11)C%10)C;*OC(*)=O;1;*O*;4;[H]Oc;2;C=C;1;*N(*)[H];2;*SS*;1;*N(*)C1C=CC=C(C#C)N1*;1;C#C;1;[H]OC;1;c1ccc2c(c1)-c3ccc(cc3C4(C2)CCC(C)C4)C(C)Cc5cccc(c5C)C;1;C;3;CCC;1;CC1CCCCC1;1;CCCCC(C)CC;1
Smiles (2)1986;O=C(NC(C)C)N1CCC(CC(=O)NCCNC(=O)C)C(C1)CC;*N(*)C(=O)N(*)*;1;*C(=O)N(*)*;2;CCC;1;CCC(C)C(C)CC;1;CC;1;C;1
Smiles (2)1987;OC=1C=C(O)C2=CC(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)=C([OH+]C2C1)C=5C=C(O)C(O)=C(O)C5;*OCOC(C=CC(O[H])=CC(O[H])=C)=CO(*)[H];1;*OCO*;1;[H]OC;7;[H]Oc;3;CCCCC;2;C;1;c1ccccc1;1
Smiles (2)1988;O=C(OC)C1C(=O)C(=C(O)CC1(C)C)C(=NCCO)CC;*OC(*)=O;1;*N=CC(=CO[H])C(*)=O;1;[H]OC;1;C;1;CC(C)(C)C;1;CC;2
Smiles (2)1989;OC1=CC=C2C=C1OCC3=CC(=CC4=CN(C=C43)C=5NC(N)C=CC5COC(CCC(CC)CCC(C)C)CC(O)CC2)C6(C=7C=CC=CC7)CCOCC6;[H]Oc;1;*O*;3;*n(*)C1=CC=CC(N(*)*)N1*;1;[H]OC;1;c1ccc(cc1)CCCCCCCC(CC)CCC(C)C;1;cc1cc(cc(c1c)C)C(c2ccccc2)(CC)CC;1;C;1
Smiles (2)1990;CC1CC[NH+](CC1)CC2CCCC(C)C2;*[N](*)(*)*;1;CCC(C)CC;1;CC1CCCC(C)C1;1
Smiles (2)1991;O=C1N2C(C3=CC=C(C=C3)[NH+]([O-])O)C=4NC=5C=CC=CC5C4CC2C(=O)N(CC=6SC=CC6)C1;*C(=O)N(*)*;2;*[N](*)(O[H])O[H];1;*s*;1;*n(*)*;1;c1ccc(cc1)c(cCc2ccccc2)CC;1;ccccC;1;C;1
Smiles (2)1992;O=C1C=CC(=C1CC=CCC)CCC(OC(=O)C)CCCCC(=O)O;O=C1C=CC=C1;1;C=C;1;*OC(*)=O;1;*C(=O)O[H];1;C;2;CC;1;CCCCCCC;1
Smiles (2)1993;O=C1OC(=CCCC)C2=C1C3C(CC2)C4C5=C6C(=O)OC(=CCC(C)CSSC7C=CC8=C(NCC=C8C5)N7)C63CC4;O=C1OC(=C)C=C1;1;O=C(OC=C)C=C;1;*SSC1C=CC(C=C)=C(N(*)*)N1*;1;CCC;1;CCC1CCCCC1;1;CC(C)C;1;C;2
Smiles (2)1994;ClC1=CC=C(N=NC2=CC=C(Cl)C=C2)C=C1;*Cl;2;*N=N*;1;c1ccccc1;2
Smiles (2)1995;O=C(NC1=CC=C2N(C1=O)CC3CN(CCCC=4C=CC=CC4)CC2C3)C5=CC=C(OC)C=C5;*C(=O)N(*)*;1;O=[cH2];1;*N(*)*;1;*O*;1;*n(*)*;1;cccccC(C)CC(C)C;1;c1ccc(cc1)CCC;1;c1ccccc1;1;C;1
Smiles (2)1996;O=C(CCC1=CC=C(O)C(OCN)=C1)C2CC(CC=3C=NCC3)C4CC5C6=C(OCC=7C=CC=C(O)C7)C(O)=C(O)C=C6C(C(C5)C8(C=9C=CC=CC9)CCCCC8)C4C2O;*C(*)=O;1;[H]Oc;4;*OCN(*)*;1;*N=CC=C;1;*O*;1;[H]OC;1;c1ccc(cc1)CC;1;c1ccc(cc1)C2(CCCCC2)C3CC4c5ccccc5C3C6CCCC(C)C6C4;1;C;1;c1ccc(cc1)C;1
Smiles (2)1997;O=C(OC(CCCCC)CC(OC(=O)C)CCC1CC(OC2CCCCC2)C(O)CC1C3CC[NH2+]C(N)C3)C;*OC(*)=O;2;*O*;1;[H]OC;1;*N(*)C[N](*)(*)*;1;CCCCCCCCCCC1CCCCC1C(C)CC;1;C;2;C1CCCCC1;1
Smiles (2)1998;O=C1C=C(OC=2C=C(O)C=C(O)C12)C34C(=O)C=C(OC)C(=O)C4CC=C(C)C3CC5C(C)C(O)CC6C(C)(C)CC(O)CC56C;O=[cH2];1;[H]Oc;2;*OC(=CC(*)=O)C(*)=O;1;C=C;1;[H]OC;2;*o*;1;c1ccc(cc1)cccC(CC)CCC2C(C)CCC3C(C)(C)CCCC23C;1;C;2
Smiles (2)1999;N1CCNCCCN(CCNCCC1)CCN(C)C;*N(*)[H];3;*N(*)*;2;CC;3;CCC;2;C;2
Smiles (2)2000;O=C1OC2=C(C=CC=3OC(C)(C4OC(=O)C(=C(C)CO)CCC5=CC=C(C=C5)C6C=CC(C7=CC=CC(=C7)C89C=%10C=CC=CC%10C=CC9CCCC8)CC6CC(=O)OC4C32)C%11CCCCC%11)C(=C1C(COC)CCO)CO;O=[cH2];1;*O*;2;*OC(=O)C=C;1;[H]OC;3;C=C;2;*OC(*)=O;1;*o*;1;cc(c(c1cccc(c1)CCC(C)C2CCCCC2)C)C(C)CC;1;C;3;c1ccc(cc1)C2(c3cccc(c3)CCC(C)Cc4ccc(cc4)CC)CCCCC2;1
Smiles (2)2001;O=C(O)C=CC(=O)NC1=CC=CC(=C1)C(F)(F)F;*N(*)C(=O)C=CC(=O)O[H];1;*F;3;c1ccc(cc1)C;1
Smiles (2)2002;O=C(OC)C1CCN(C(=O)CCC2N(C)C3CCN(CC4=CC=C(C=C4)C)C3C(=O)NC2)CC1;*OC(*)=O;1;*C(=O)N(*)*;2;*N(*)*;2;C;2;CCCCC;1;CCCC;2;c1cc(ccc1C)C;1
Smiles (2)2003;O=C(O)CCCNC(=O)C1N(C(=O)C2=NC=CN=C2)CCC1NC(=O)NC(C)C;*C(=O)O[H];1;*C(=O)N(*)*;2;*N(*)C(=O)N(*)*;1;*n(*)*;2;CCC;2;CCCC;1;cc;2
Smiles (2)2004;OC1=CC=C2C=C1OCC3=CC(=CC4=CN(C=C43)C=5NC(N)C=C6C#CC(C)CCCC(OCC65)CC(O)CC2)C78C=9C=CC=CC9C%10CCC(OCC7)C8C%10;[H]Oc;1;*O*;3;*n(*)C1=CC(C#C)=CC(N(*)*)N1*;1;[H]OC;1;c1ccc(cc1)CCCCCCCCCC;1;cc1cc(cc(c1c)C)C2(c3ccccc3C4CCCC2C4)CC;1;C;1
Smiles (2)2005;OCCC1=CC2=C3N=C4C=CC=CC4=C3C=CN2C=C1CC;[H]OC;1;*[N]C=1C(=[cH2])C=CN2C=CC=CC12;1;CC;2;ccccc;1
Smiles (2)2006;O=C1C=C(OC=2C1=C(OCCC(O)C=CC=3C=CC=CC3)C(OC)=C4OCC(CO)CC5=CC=C(C=C5)CC6N(C=7NC(=CC7C8=CC=CC(=C8)CCC24)CC)CCNC6)C=9C=CC(O)=CC9;O=[cH2];1;*O*;3;[H]OC;2;C=C;1;*N(*)*;1;*N(*)[H];1;[H]Oc;1;*o*;1;*n(*)*;1;cc(ccCC)-c1cccc(c1)CCc2cccc(ccc-c3ccccc3)c2;1;CCC;1;c1ccccc1;1;C;1;c1cc(ccc1CCC)CC(C)C;1;CC;1
Smiles (2)2007;O=C1CCC2CC(CCC3CCC4(C#CC(CCC(O)CC(C=CC5CCCCC5)C6CC(N)[NH2+]CC6CC)C7CC(O)C(OC)CC7CCC4=O)C(O)C3)C[NH2+]C2C1;*C(*)=O;2;C#C;1;[H]OC;3;C=C;1;*N(*)C[N](*)(*)*;1;*O*;1;*[N](*)([H])[H];1;CCC(CC)CC(C)CCC1CCCCC1;1;CCC(C)C(C)CCCCCCC1CCCCC1CC;1;C1CCCCC1;1;C;1
Smiles (2)2008;O=C1C2=CC(O)=C3C(OC4(C3)C(C)CCC5C(C)(C)C(O)CCC54C)=C2CN1C;*C(=O)N(*)*;1;[H]Oc;1;*O*;1;[H]OC;1;c1cc(cc(c1)CC2C(C)CCC3C(C)(C)CCCC23C)C;1;C;1
Smiles (2)2009;O=C1C(=COC2=C1C(O)=C(C(O)=C2CN3CCCC3)CN4CCCC4)C=5C=CC(OC6OC(CO)C(O)C(O)C6O)=CC5;O=[cH2];1;[H]Oc;2;*N(*)*;2;*OCO*;1;[H]OC;4;*o*;1;cc(cc1cc(cc(c1)C)C)-c2ccccc2;1;CCCC;2;CCCCC;1
Smiles (2)2010;O=C1C(NCC(O)C)=C2C3C(C=CC(C=4C=CC(N)NC4)CC53CC(O)C(O)CC15)CC6(C7CCCC7)C(CCC26O)C(O)(C)C8(O)CCCCC9C8OC%10CCC(CCC)CCC%109;*C(=O)C(=C)N(*)*;1;[H]OC;6;C=C;1;*N(*)C1C=CC=CN1*;1;*O*;1;CCC;1;CCCC1CCCC(CC1)C2CCCCC(C2)C(C)C3CCCC3(CCCC4(CC)CCCCC4)C5CCCC5;1
Smiles (2)2011;O=C1C2=CC(=CC=C2C3(C)CC(O)C(O)C(C)(C)C3C1)C(O)(C)C;*C(*)=O;1;[H]OC;3;c1cc(ccc1C(C)C)C2(C)CCCC(C)(C)C2C;1
Smiles (2)2012;O=C(CC=C(C)C)C(O)(C)C1CCC2C3C(=CCC21C)C4(C)CCC(OS(=O)(=O)O)CC4C(OC5OC(C)C(O)C(OC6OCC(OC7OC(C)C(O)C(O)C7OC8OC(C)C(O)C(O)C8O)C(O)C6OC9OC(C)C(O)C(OC)C9O)C5O)C3;*C(*)=O;1;C=C;2;[H]OC;11;*OS(=O)(=O)O[H];1;*OCO*;5;*O*;1;C;4;CCC1CCC(CCCC2CCCCC2C)C1(C)C;1;CCCCC;4;CCCC;1
Smiles (2)2013;O=C1N2C(C3=CC=CC(=C3)[NH+]([O-])O)C=4NC=5C=CC=CC5C4CC2C(=O)N(C1)CCCOC(C)C;*C(=O)N(*)*;2;*[N](*)(O[H])O[H];1;*O*;1;*n(*)*;1;c1ccc(cc1)c(cCc2ccccc2)CC;1;C;1;CCC;2
Smiles (2)2014;O=C1OC2=C(C=CC(O)=C2CN(CC)CC)C(=C1)C3=CC=4C=C(Cl)C=CC4OC3=O;O=[cH2];2;[H]Oc;1;*N(*)*;1;*Cl;1;*o*;2;ccc(-c(c)cc1ccccc1)c2cccc(c2)C;1;CC;2
Smiles (2)2015;O=C(O)C=1C(N)=CC=CC1C;*C(=O)O[H];1;[H]N([H])c;1;c1ccc(cc1)C;1
Smiles (2)2016;O=C1C=CC(=O)N1CC(C=2C=C(N)NCC2)CC3(O)C(O)C(O)C(OC4=CC(OC)=CC=5C(=O)C6=C(C(=O)C45)C(O)=C7C8=C6CCC(CCO)C(C=9C=CC(N)NC9)C8CCC7NC(=N)NC)OC3CO;*N1C(=O)C=CC1=O;1;*N(*)C(=CC=C)N(*)*;1;[H]OC;5;*OCO*;1;*O*;1;*C(*)=O;2;[H]Oc;1;*N(*)C1C=CC=CN1*;1;*N=C(N(*)*)N(*)*;1;CCCC(CC)CC;1;C;3;c1ccccc1;1;c1cc2c3c(c1)CCC(CC)CC3CCC2;1
Smiles (2)2017;O=C1C=2C=CC=CC2N(C(O)=C1C(=NCCCC)C)C;O=[cH2];1;[H]Oc;1;*N=C;1;*n(*)*;1;cccc1ccccc1;1;CCCC;1;C;2
Smiles (2)2018;O=C(OCC)CC1CCN(C(=O)CC(C)(C)C)CC1CCN2CCCC2C(=O)N;*OC(*)=O;1;*C(=O)N(*)*;2;*N(*)*;1;CC;1;CCC(C)C(C)CC;1;CC(C)(C)C;1;CCCC;1
Smiles (2)2019;O=CN(O)CCCC1N=C(O)C(N=C(O)C(N=C(O)C(N=C(O)C(N=C(O)C(N=C(O)C(N=C(O)C2N3C4=CC(=O)C(O)=CC4=CC(N=C(O)CCC(=O)C(=O)O)=C3NCC2)CC(=O)N)CCCN(O)C=O)CCCCN)C(OC(=O)C(N=C1O)CCCCN)C)C)C;*N(O[H])C=O;2;*N=CO[H];9;O=[cH2];1;[H]Oc;1;*C(=O)C(=O)O[H];1;*N(*)[H];1;*C(=O)N(*)*;1;[H]N([H])C;2;*OC(*)=O;1;*n(*)*;1;CCCC;2;CC;4;CCC;2;CCCCC;2;cccc1-ccccc1;1
Smiles (2)2020;O=C1C=2C=CC=CC2C(=O)C=3C(OCCO)=C(OC4OC(CO)C(O)C(O)C4OCCC=5C=C(N)NCC5)C(=CC13)CC=6C=CC=CC6N7CNC8C(=O)NC(N)NC78;*C(*)=O;2;*O*;2;[H]OC;4;*OCO*;1;*N(*)C(=CC=C)N(*)*;1;*C(=O)N(*)C(N(*)*)N(*)CN(*)CN(*)*;1;c1ccccc1;1;c1ccc(cc1)Cc2ccccc2;1;CC;2;CCCCC;1;C;2
Smiles (2)2021;O=C1N(O)C=2C=CC=CC2[NH+]([O-])C1;*C(=O)N(*)O[H];1;*[N](*)(*)O[H];1;c1ccccc1;1;C;1
Smiles (2)2022;O=C(CCC1=CC=C2OC#CC3(CCCC3)C4C#CC(O)C5=CC=C6C7=C5C8C=CC7(CSSCC1=C2OC4[NH+]9C=C%10C(=NC=C%108)C9)CNC6N)CC(O)C%11C=CC(C)CC%11O;*C(*)=O;1;*OC#C;1;C#C;1;[H]OC;3;C=C;2;*SS*;1;*OC[N](*)(*)C=C1C=NC=C1;1;*N(*)CN(*)*;1;c1ccc(c(c1)C)CC;1;CC1CCCC1;1;c1cc(c(c(c1)C(C)C)C)C;1;C;1;CCCCCCC;1
Smiles (2)2023;O=C(C[NH+]1CCC(C)CC1N)C2CCC(I)C(C2)[NH+]([O-])O;*C(*)=O;1;*N(*)C[N](*)(*)*;1;*I;1;*[N](*)(O[H])O[H];1;C;1;CCC(C)C;1;C1CCCCC1;1
Smiles (2)2024;O=C(OC1CC2C(O)C3C(=O)CC(OC3C4C2OC1(C)C(CC5C[NH2+]C6NC(C=CC6C5)C)CC7CCC8CCC(O)CC8C(CO)C4C9CCNC(N)C79)CO)C(=CC)C;*OC(=O)C=C;1;[H]OC;4;*C(*)=O;1;*O*;2;*N(*)C[N](*)(*)*;1;C=C;1;*N(*)CN(*)*;1;CCC(C)CC1CC2CCC3CCCCC3C(C)C(C(CC)C2)C4CCCC(CCC1C)C4;1;CCC;1;CC;1;C;2
Smiles (2)2025;O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(COC7OC(CO)C(O)C(O)C7OC8OCC(O)C(O)C8O)C(O)C(O)C6NC(=O)C)C(C)(C)C5CCC4(C)C3(C)CC1OC9OC(CO)C(O)C(O)C9O;*C(=O)O[H];1;C=C;1;*OCO*;4;[H]OC;12;*C(=O)N(*)*;1;CC(CCC1CCC(C)(C)CC1)C2(C)CCC3C(C)(C)CCCC3(C)C2C;1;CCCCC;3;CCCC;1;C;1
Smiles (2)2026;O=C(NC1CN2C(C(=O)NCC2CCC(=O)N3C=4C=CC=CC4CC3)C1)C=5C=CC=C(F)C5;*C(=O)N(*)*;3;*N(*)*;1;*F;1;CCCC;2;c1ccc(cc1)CC;1;c1ccccc1;1
Smiles (2)2027;O=C1C2=CC(=CC=C2NC(=O)C3N1CCN(C(=O)COC)C3)C4=CSC=C4;*C(=O)N(*)*;3;*O*;1;*s*;1;ccc(c)-c1ccccc1;1;CC;2;C;2
Smiles (2)2028;O(C=1C=C[NH](C)C2C=CC=CC12)C;*OC(=CC=CC=C)C=C[N](*)(*)*;1;C;3
Smiles (2)2029;O=C(NC1=CC=CC(=C1)[NH+]([O-])O)NC(C)(C(F)(F)F)C(F)(F)F;*N(*)C(=O)N(*)*;1;*[N](*)(O[H])O[H];1;*F;6;c1ccccc1;1;CC(C)C;1
Smiles (2)2030;O=C1C(=CN(C(=O)N1C)C)C(C)CC(=O)O;O=[cH2];2;*C(=O)O[H];1;*n(*)*;2;cc(c)C(C)C;1;c;1;C;2
Smiles (2)2031;O=C(OC)C(NC(=O)C1N(C(=O)NC2CCCCC2)CCN(C(=O)C)C1)CC3=CC=C(OC)C=C3;*OC(*)=O;1;*C(=O)N(*)*;2;*N(*)C(=O)N(*)*;1;*O*;1;C;3;c1ccc(cc1)CC;1;CC;2;C1CCCCC1;1
Smiles (2)2032;O=C(OC1CC2C(O)C3C(=O)CC(OC3C(CC4CCNC(N)C4)C2OC1(C)CC(CCCCC)C5CCC(N)[NH2+]C5)CO)C(=CC)C;*OC(=O)C=C;1;[H]OC;2;*C(*)=O;1;*O*;2;*N(*)CN(*)*;1;*N(*)C[N](*)(*)*;1;CCCCCC(CC(C)CCC1CCCC(CC(C)CC)C1)C(C)CC;1;CCC;1;C;2
Smiles (2)2033;O=C(O)CC1CCN(C(=O)C=2ON=CC2)CC1CC;*C(=O)O[H];1;*C(=O)N(*)*;1;*o*;1;*n(*)*;1;CCC(C)C(C)CC;1;ccc;1
Smiles (2)2034;O=C(O)CC(NC(=O)C1=CC=C(C=C1)[NH+]([O-])O)(C)C;*C(=O)O[H];1;*C(=O)N(*)*;1;*[N](*)(O[H])O[H];1;CC(C)C;1;c1ccccc1;1
Smiles (2)2035;N=1C(=NC(=NC1N(C)C)N(C)C)NC;*N(*)*;2;*N(*)[H];1;*n(*)*;3;c;3;C;5
Smiles (2)2036;O=C(OC1COC2C1OCC2NCC3CCCCC3)NC=4C=CC=CC4;*OC(=O)N(*)*;1;*O*;2;*N(*)[H];1;CCCCCC;1;CC1CCCCC1;1;c1ccccc1;1
Smiles (2)2037;OC1=CC=C(C=C1OCC(NCC)[C+]2N=C3C(=C2)C(C(NCC(O)C)CCCO)C4CCCC4CC3)CCC5=C[C-](CO)C([OH+]5)CCCC;[H]Oc;1;*O*;1;*N(*)[H];2;*N=CC=C;1;[H]OC;3;*O([H])C=C;1;c1ccc(cc1)CC;1;[C]CC;1;CC;1;CCCCCC1CCCC1CC;1;CCC;1;CCCCCCC;1
Smiles (2)2038;O=C(OCC)C=1C=CC(OC(=CN(C)CC2=CC=CC=C2)C(=O)C3=CC=C(O)C(=C3O)CN(C)CC=4C=CC=CC4)=CC1;*OC(*)=O;1;*OC(=CN(*)*)C(*)=O;1;[H]Oc;2;*N(*)*;1;CC;1;c1ccccc1;1;C;2;c1ccc(cc1)C;3
Smiles (2)2039;NC1C2CCN(C)C2[NH2+]C3CCCC13;[H]N([H])C;1;*N(*)C[N](*)(*)*;1;CCCCC1CCCC1;1;C;1
Smiles (2)2040;O=C([O-])CC(=O)OC(C(N)N)C1OC(OC=2C=C3OCC4C5=CC=C(OCO)C(OC)=C5OC4C3=C(C2)C[NH+]6C=C7C=CN=C7C6)C(O)C(O)C1O;*C(=O)O[H];1;*OC(*)=O;1;*N(*)CN(*)*;1;*OCO*;1;*O*;3;*OCO[H];1;*[N](*)(*)C=C1C=NC=C1;1;[H]OC;3;C;3;CCCCC;1;c1ccc(cc1)C(C)Cc2ccccc2C;1
Smiles (2)2041;O=C(C1=CC=C2OCOC2=C1)N3CCN4C(=O)N(C(=O)C4C3)CCO;*C(=O)N(*)*;1;*OCO*;1;*C(=O)N(*)C(=O)N(*)*;1;[H]OC;1;c1ccccc1;1;CC;3
Smiles (2)2042;O=S(=O)(C1=CC=C(C=C1)[NH+]([O-])O)N2C3=CC=C(C=C3C4CN(C)CCC24)C;*N(*)S(*)(=O)=O;1;*[N](*)(O[H])O[H];1;*N(*)*;1;c1ccccc1;1;c1cc(cc(c1)C(C)CCC)C;1;C;1
Smiles (2)2043;O=C(O)C12C#CCC3(OC45OC6=CC=7OC(=CC(=O)C7C(O)=C6C(C=C5CC=8NC=CC8C#CCC3(O)C(O)C4O)C=9C=C%10C(NC9CC)NCCC%10C)C=%11C=C(O)C(O)=C(C%11)CCO)C(=O)OC(O1)(CC(CO)CC(=O)CO)C(O)C(O)C2(O)O;*C(=O)O[H];1;C#C;2;*OC(O*)C=C;1;O=[cH2];1;[H]Oc;3;[H]OC;8;*N(*)C1C=CC=CN1*;1;*OCOC(*)=O;1;*C(*)=O;1;[H]OCO[H];1;*n(*)*;1;*o*;1;C;2;CCC(C)CC;1;c(cc1cccc(c1)C)c-c2cccc(c2)CC;1;ccccC;1;CC;2;CCCC;1;CC(C)C;1
Smiles (2)2044;OCC1(O)COC(OCC2OC(OCCC(O)(C(O)C)C(C)C)C(O)C(O)C2O)C1O;[H]OC;8;*OCO*;2;CC(C)C;1;CCCCC;1;CCC(CC)C(C)C;1
Smiles (2)2045;O=C1CC(=O)C2CC(CCCC)CC(CC2C#CC(C3CCCCC3)C4CC(O)C(OC)CC4CC1)CC5CCC(N)[NH2+]C5;*C(*)=O;2;C#C;1;[H]OC;1;*O*;1;*N(*)C[N](*)(*)*;1;C;2;CCCCC1CCCCC(CC(C)CC)C1;1;CCC1CCCCC1CC2CCCCC2;1
Smiles (2)2046;O=C(O)C(NC(=O)CCC(C)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C)CC=5C=CC=CC5;*C(=O)O[H];1;*C(=O)N(*)*;1;[H]OC;3;c1ccc(cc1)CC;1;CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C;1
Smiles (2)2047;O=C(OCC)C1=C(N=C(N=C(O)C)NC2CCCCC2)SC3=C1CCCC3;*OC(*)=O;1;*N=C(N=CO[H])N(*)*;1;*s*;1;CC;1;ccc1cCCCC1;1;C;1;C1CCCCC1;1
Smiles (2)2048;O=CCC(O)COC1=C2OC3OC(COCC(CCCO)C(C2=CC=4C(=O)C5=CC=C(C=C5C(=O)C14)CO)C=6C=CC=CC6[NH+]7C8=NC(=NC(=O)C8=NC7)N)C(O)C(O)C3(O)CCO;O=C;1;[H]OC;7;*O*;2;*OCO*;1;*C(*)=O;2;*N=C1C(=O)N=C(N=C1[N](*)(*)*)N(*)*;1;CCC;1;c1ccc(cc1)C(c2ccccc2)C(C)CCC;1;CCCCCCC;1;c1ccc(cc1)C;1;C;1
Smiles (2)2049;O=C(O)CC=1C2=NC(=CC3=NC(=CC4=NC(=CC5=NC(=C2)C(=C5CC(=O)O)CCC(=O)O)C(CCC(=O)O)C4(C)CC(=O)O)C(CCC(=O)O)C3(C)CC(=O)O)C1CCC(=O)O;*C(=O)O[H];8;*[N]*;2;*n(*)*;2;c1cc(c(cccC(C)(C)C(cccC(C)(C)C(cccc(c(c1)CC)C)CC)CC)CC)C;1
Smiles (2)2050;O=C(CCC1=CC=C2OC#CC3(CCCC3)C4C#CC(O)C5=CC=C(C=C5CC=6C=NC7=C[NH+](CC76)C4OC2=C1)C(N)N)C(CCCCC)C(O)CCCCC;*C(*)=O;1;*OC#C;1;C#C;1;[H]OC;2;*OC[N](*)(*)C=C1N=CC=C1;1;*N(*)CN(*)*;1;c1ccc(cc1)CC;1;CC1CCCC1;1;c1ccc(c(c1)C)C;1;C;1;CCCCCCCCCCCC;1
Smiles (2)2051;O=C(N)CCC1C2=NC(=C(C3=NC(C)(C4NC(=C(C5=NC(=C2)C(C)(C)C5CCC(=O)N)C)C(C)(CCC(=O)NCC(OP(=O)(O)OC6C(O)C(OC6CO)N7C=NC=8C=C(C(=CC87)C)C)C)C4CC(=O)N)C(C)(CC(=O)N)C3CCC(=O)N)C)C1(C)CC(=O)N;*C(=O)N(*)*;7;*N=CC=CN=CC=CN=CC=CN(*)*;1;*OP(=O)(O*)O[H];1;[H]OC;2;*O*;1;*n(*)*;2;CCCC(C)C;2;CCCC(C)(C)C(C)CC(C)C(C)CC;1;C;2;CCC;1;CCCCC;1;c;1;c1ccc(c(c1)C)C;1
