Smiles;Frequency;Percentage;MoleculeFrequency;MoleculePercentage
cc(ccC1(CCCCC1)CC(CCCC)C2CCCCC(CCCC)C2)C(C)C;1;0.000;1;0.00
c1ccc2cc(ccc2c1)CCc3ccc(cc3)C;9;0.000;9;0.00
CCCC1CCC(C2CCCC2)C1(C)CC;1;0.000;1;0.00
c1cc(c(c(c1)CCC(CC)CCCC)C(C)CC)C;1;0.000;1;0.00
CCC1C(C)CC(C)C2C1CCCC3CC4(CCC5(CCC6(CCCC6)C5)C4)CC32;2;0.000;2;0.00
c1ccc(cc1)CCCC2CCCC(C)(Cc3ccccc3)C2;6;0.000;6;0.00
cc1cc(ccc1c(cC)C)C;1;0.000;1;0.00
c1ccc(-cc1)ccc-c2ccccc2;5;0.000;5;0.00
CCCCC(C)C1CCC2(C)C(CC)CCC2C1C;7;0.000;7;0.00
c1ccc(cc1)C2(C)CCCCC2;2;0.000;2;0.00
*OC(=C)C(O*)=CC=CC(=CC=C)[N](*)(*)C(*)=O;1;0.000;1;0.00
CCC1C(C)(C)CCCC1(C)C;1;0.000;1;0.00
c1ccc(cc1)CCC(C)CCc2ccccc2Cc3ccccc3CC;5;0.000;5;0.00
*N(*)C=CC(=O)C(O[H])=C;2;0.000;1;0.00
cCC(C)CC;1;0.000;1;0.00
*N=CN(*)*;42;0.000;37;0.00
*OC(=O)C1=NC(C=NO[H])=C[N](*)(O[H])C1N(*)*;1;0.000;1;0.00
*[N](*)(*)C=C(C=C)C=CO[H];1;0.000;1;0.00
ccc(cc)CCCCCCCCCCCCCCC;1;0.000;1;0.00
c1ccc(cc1)CCCCCCCC;6;0.000;6;0.00
CC(C)C(C)CCC(C)C1CCCC1(C)CCCC2(C)CCCCC2;2;0.000;2;0.00
c1c(cc(cc1C(C)(C)C)C(C)(C)C)C;1;0.000;1;0.00
CC1CCC(CC1)CCC(C)C2(C)CCC3C(C)(C)CCCC3(C)C2C;1;0.000;1;0.00
c1ccc(cc1)CC(c2ccccc2)CC3CCC4(CCC5CCC6C7CCC(C(C)CCCC(C)C)C(C)C7CC6C5(C)C4)C3;3;0.000;3;0.00
c1ccc(cc1)CCC(C)CC;4;0.000;4;0.00
*N=C(N(*)*)N(*)COC(*)=O;13;0.000;13;0.00
*N=C(N(*)*)N(*)C=C(C(*)=O)C(=O)N(*)*;1;0.000;1;0.00
*S(=O)(=O)ON=C;1;0.000;1;0.00
c1ccc(cc1)C2(c3ccccc3)CC2;1;0.000;1;0.00
*OC(=C)C(=C)C=C;1;0.000;1;0.00
cccc(c)cc1cccc(c1)C(C)C;1;0.000;1;0.00
c1ccc(cc1)CCC2C3CCC(CCC(C)CCCCC(C)(C)Cc4ccccc4)CC3CCC52CCC6(CCCC6)C5;2;0.000;2;0.00
*OC[N](*)(*)O[H];1;0.000;1;0.00
*N=C1C(=O)N=C(N=C1[N](*)(*)*)N(*)*;43;0.000;43;0.00
cCCCC;79;0.001;79;0.01
c1ccc(cc1)-cc(c-c2ccccc2)-c3ccccc3;1;0.000;1;0.00
CCCCCC1CCCC(CCC)C1;1;0.000;1;0.00
CC1CCC2C(C)(C)CCCC2(C)C1C;5;0.000;5;0.00
*N=C(C(*)=O)N(*)O[H];1;0.000;1;0.00
*OC(=O)O[H];1;0.000;1;0.00
c1ccc(cc1)Cc2ccccc2C(C)(CC)CC;1;0.000;1;0.00
*[N](*)(C=C)C=CC=C;3;0.000;3;0.00
CCC(C)(CCCC1(C)C(C)CCC1C(C)CCCC(C)C)C(C)C(C)C;1;0.000;1;0.00
*N(*)C1N(*)C=C[N]1(*)*;1;0.000;1;0.00
c1ccc(cc1)CC(C)(C)CCCCC(C)CCC(C)CCCC;5;0.000;5;0.00
*[N](*)(*)C=1C=CC(=O)C(=O)C1;1;0.000;1;0.00
*OC(=O)C=CC=CC=C;7;0.000;7;0.00
c1ccc(cc1)CC(c2ccccc2)C3CCCC3;1;0.000;1;0.00
CC(C)C1CC2CC3(C)CCC2C1C3;1;0.000;1;0.00
c1ccc(cc1)cc-2cccc(c2)C;1;0.000;1;0.00
ccccCC(C)C(c1cccc(c1)CC)C(C)CC;1;0.000;1;0.00
CCC(CC)CC(C)C1(CCCC1)CC2CCCCC2;3;0.000;3;0.00
ccc1ccccc1c;4;0.000;4;0.00
CCC(C)C1CCC(C)C1C(C)C;1;0.000;1;0.00
c1cc(cc2ccc(cc2CCC)C)cc(c1)CC;1;0.000;1;0.00
c1ccc2ccccc2cc1;1;0.000;1;0.00
c1ccc(cc1)CC(C)(C)CCCCC(C)CCC2CCC3C(CCCC3C(C)CC)C2;1;0.000;1;0.00
*N=CC=C(C(*)=O)N(*)CO[H];2;0.000;2;0.00
*SCN(*)n(*)*;6;0.000;6;0.00
CCC1CC(CCC1C)C(C)CCCC(C)(C)C;1;0.000;1;0.00
cc(ccccc(c)CC)-c1ccccc1;2;0.000;2;0.00
c1ccc(cc1)CC(CCCCCC(C)C)C(C)C;1;0.000;1;0.00
CCC(C)CC1CCC2CCCC1(C2)C3CCC4(C)C(CCC4C(C)CCC(C)C(C)C)C3;1;0.000;1;0.00
c1cc2ccc3c(c2c(c1)C)CCC3(c4cccc(c4)C)C;1;0.000;1;0.00
CCC(C)C1CCCCC1CCCCCC2CCCCCC(CC(C)C)C2;2;0.000;2;0.00
CCCCCCC1CCC(CCCCCC(C)C)CC1;2;0.000;2;0.00
*SC1=CC(=O)C(S*)=CC1=O;1;0.000;1;0.00
CC(CCCCCCCCCC1CCCC(C)C1)CCC2CCCCC2;1;0.000;1;0.00
CCCCCC1CCCCC1;6;0.000;6;0.00
CCC1(C)CCC2CCCCCCC3CCC(C)C1(C)C32;1;0.000;1;0.00
c1ccc(cc1)CC(c2ccc3-c4ccccc4CC5(c3c2)CCC(C)C5)C;4;0.000;4;0.00
*N=C(O[H])C(N=CO[H])=C;3;0.000;3;0.00
c1cc(c2c(c1)CC3C2(C)CCC4C5(C)CCCC(C)(CCC6C(C)CCCC6(C)C)C5CCC34C)C;1;0.000;1;0.00
*N(O[H])C(=O)C=C;13;0.000;6;0.00
CCC1CCC(C)(CC)C2(C)C(C)CCC(C)C12;4;0.000;4;0.00
CCCC(CC)CC(C)CC;1;0.000;1;0.00
CCC1CCCCC1CCC2CCCCC2C;19;0.000;19;0.00
CCC1C(C)CCCC1CC23CC(C)C4CCC3CCC2C4;3;0.000;3;0.00
*SC1C(=O)N(CN(*)*)C(S*)C(=O)N1*;5;0.000;3;0.00
c1ccc2c(c1)cccc2CCCC(CC)CC;1;0.000;1;0.00
c1cc(ccc1CC)C(C)(CC)CC;1;0.000;1;0.00
*OC(=O)C(=C)C=CN(*)*;1;0.000;1;0.00
c1cc(c(c(c1)Cc2ccc(c(c2)C)C(C)CC)C(C)CC)C;1;0.000;1;0.00
*C(N=C1SC([N](*)(*)N1*)S(=O)(=O)N(*)*)=O[H];1;0.000;1;0.00
c1ccc2c(c1)CCC3CCCCC23CC;1;0.000;1;0.00
CCCCCCCCCCCCCCCCCC(C)C1CCC(C)C1;1;0.000;1;0.00
cccc1ccc2ccccc2c1;1;0.000;1;0.00
CCCCCCCC1CCCCC1CCC(C)C;1;0.000;1;0.00
c1ccc(cc1)C(Cc2ccc3c(c2)C4(CCC)CCCCC4CC3)C(C)CCCCCCCCC;2;0.000;2;0.00
CCC1(CCCCC1)CCCC2(C)CCCC2C(C)CCC(C)C(C)CCCC(C)C;1;0.000;1;0.00
O=C1OC(=C)C=C1;48;0.000;48;0.00
*s(*)(*)*;1;0.000;1;0.00
cc(c)c(ccC)C;1;0.000;1;0.00
c1ccc(cc1)CC2CCC3(CCC4(CCC(C)C5(C)C(CCC)CCC45)C3)C2;2;0.000;2;0.00
c1ccc(cc1)CCc2cccc(c2)CCCC;1;0.000;1;0.00
c1cc(cccC)cc(c1)CCC2CC(C(C)C)C3CCCC2C3;2;0.000;2;0.00
cccCC(C)C(C)CC;12;0.000;12;0.00
N1=CC=C2N=C(C=C2)C=C3N=C(C=C3)C=C4N=C(C=C1)C=C4C=C;1;0.000;1;0.00
cc(cc1ccccc1)CC;7;0.000;7;0.00
*C(=O)C=CC(=O)O[H];4;0.000;4;0.00
c1ccc(cc1)cC(CC)CC;1;0.000;1;0.00
*OC=CC=C;3;0.000;3;0.00
CCCC(C)CC(C)CC(C)CCC;3;0.000;3;0.00
*C(=O)N(*)C(C=C)=CC1=NC(=C)C=C1;1;0.000;1;0.00
*OP(=O)(OP(=O)(OP(=O)(O[H])O[H])O[H])O[H];2;0.000;2;0.00
*ON(O[H])O[H];2;0.000;1;0.00
c-c(cc1cccc(c1)CC)cC;2;0.000;2;0.00
*OC(=O)N(*)OC(*)=O;1;0.000;1;0.00
c1cc(ccc-c2cc(cc(c2C)Cc3cccc(c3)CCCC(C)CC)CC(C)C)cc(c1)-c4cc5c6c(ccc7c6c4C(CC7)CCCCCC)CCC5CC;1;0.000;1;0.00
c1ccc(cc1)C2CC(CCCCCC(C)CCCc3ccccc3CCCC)C(C)C4CCCc5ccccc5CC24;3;0.000;3;0.00
*N(*)C(=C[N](*)(O[H])O[H])N(*)*;4;0.000;4;0.00
c1ccc(cc1)C2(CC)CC3(CC)CCC2CC3;1;0.000;1;0.00
CCC1CC1CCC(C)C2(C)C(C)C(C)C3CC32;1;0.000;1;0.00
cc(cc1cccc(c1)CC2Cc3ccccc3CC2C)CC(C)CC;1;0.000;1;0.00
CCC(C)C1(CC)CCCCC1;2;0.000;2;0.00
CCC(C)CCC(C)C1CCC2C(C)C(CC)CCC12C;1;0.000;1;0.00
*[N](*)(O[H])C(SSC(=CC=C)[N](*)(*)O[H])=CC=C;1;0.000;1;0.00
c1cc(cc(c1)C(C)C)C;1;0.000;1;0.00
CC1C2CC(C)(C)C2CCC1(C)C;1;0.000;1;0.00
*C(=O)N(C(*)=O)CN(*)*;2;0.000;2;0.00
c1cc(cccC)cc(c1)CCC2CC(CCC2C)C(C)C;4;0.000;4;0.00
*OP(*)(*)=O;7;0.000;6;0.00
CCCC(C)C(CC)CC(C)CC;1;0.000;1;0.00
c1ccc(cc1)c(cCc2cccc(c2)C)CC;4;0.000;4;0.00
c1ccc(c(c1)C)CC2CCC(c3ccccc3Cc4ccccc4CC)CC2C;8;0.000;8;0.00
CC(CC1CC1)CC2CC2;1;0.000;1;0.00
[H]OC(=O)C=CC1OC1;1;0.000;1;0.00
*OC=NN(*)*;1;0.000;1;0.00
*N(*)C1=N(*)(*)C=C[N]1(*)*;6;0.000;4;0.00
CCC(CCCCC(C)(C)CC)C1CCCCC1;1;0.000;1;0.00
CCCC(CC)C(C)(C)C;2;0.000;2;0.00
O1CC1;166;0.001;162;0.01
ccCC1CCCC2CCCCC12;5;0.000;5;0.00
CCC(C)C(C)C(C)C;9;0.000;9;0.00
CCCCC1CCCCC(C)C1;4;0.000;4;0.00
CCC(C)C1CCCCC1CCCCCC2CCCCCC(C)C2;1;0.000;1;0.00
c1ccc(cc1)CCCC2CCCC(Cc3ccccc3)C2;4;0.000;4;0.00
CCC(C)C1(CCCC1)C2CCC(C)CC2C;1;0.000;1;0.00
ccc(c1ccc(cc1C)C)C;4;0.000;4;0.00
c1cc(cc(c1)CCCCCCC)CC;2;0.000;2;0.00
cc(ccCC1CC(C)CC1CCCCCCCCCCCCCCCCCC)C(C)Cc2ccccc2;1;0.000;1;0.00
*O[N](*)(*)C=C1C=NC=C1;7;0.000;7;0.00
CC(C)C1CCC2(C)C1CCC3C4(C)CCCC(C)(C)C4CCC32C;1;0.000;1;0.00
c1ccc(cc1)C(C)CC(C)CCC(CC)C(C)CC2(c3ccccc3)CCCCC2;1;0.000;1;0.00
ccc;150;0.001;149;0.01
C1CCC(CC1)CC(C2CCCCC2)C3CCCCC3;2;0.000;2;0.00
CCCC(C)CCCC1CCCC(C1)CC(CC(C)C(C)C)C(C)C;1;0.000;1;0.00
FC=CBr;1;0.000;1;0.00
ccC;60;0.000;59;0.00
*N1C(O[H])C=CC1[N](*)(*)*;2;0.000;2;0.00
c1cc(cccC)cc(c1)C2CC(C)CCC2C(C)C;1;0.000;1;0.00
c1cc(ccc1C)C2CCCCC2C;2;0.000;2;0.00
c1ccc(cc1)C(C)CCc2ccccc2C;2;0.000;2;0.00
c1cc(cc(c1)C2CCC(CCCCC(C)C)C2CCCCC)CCCCC;2;0.000;2;0.00
c1cc(cc(c1)CCC(C)C2CCCCC2)C;4;0.000;4;0.00
*OC(=O)ON=CN(*)*;1;0.000;1;0.00
CCC(C)CCC1(CCCCC1)C2CCC3(C)C(CCC3C(C)CCC(C)C(C)CCCC(C)C)C2;1;0.000;1;0.00
CC(C)C1CCC2(C)C(CCC3C4(C)CCC(C(C)C)C4CCC32C)C1C;1;0.000;1;0.00
CCC(CC)C1CC2CCCCC2C1;1;0.000;1;0.00
*OC(O*)C(=CN(*)*)C(*)=O;1;0.000;1;0.00
c1ccc(cc1)C(CC)CC(CC)CCC;1;0.000;1;0.00
CC1CCC(C(C)C1)C2CCC3(CCCC3)C2;1;0.000;1;0.00
*C(=O)C1=CC(OC1=O)O[H];2;0.000;2;0.00
*C(=O)N(*)C(=C)C(N(*)*)[N](*)(*)*;2;0.000;2;0.00
cc(ccC1(CCCCC1)CC(CCCCC)C2CCCCC(CC)C2)C(C)C;1;0.000;1;0.00
c1ccc(cc1)C(c2ccccc2)C(C)CCC;13;0.000;13;0.00
c1cc(cc(c1)C(C)(C)C)C(C)(C)C;1;0.000;1;0.00
c1ccc2c(c1)CCC3CCCCC23c4cccc(c4)CCC(C)Cc5ccc(cc5)CC;8;0.000;8;0.00
*C(=O)C(=c([cH]=C)n(*)*)[N](*)(*)*;2;0.000;2;0.00
c1ccc(cc1)CCCC(C)CC2CCCC(CC2)C(C)Cc3ccccc3;1;0.000;1;0.00
cc(cccC)-c(c)c1ccccc1;1;0.000;1;0.00
*C(=O)OC=CC=COC(*)=O;1;0.000;1;0.00
*[N](*)(O[H])C=CC=CO[H];1;0.000;1;0.00
*N=C(N(*)*)N(*)C(*)=O;1;0.000;1;0.00
*OCSC=NOS(=O)(=O)O[H];3;0.000;3;0.00
CCC(C)CCC1CC(CC)CC1(C)CC2CCC3CCCCC3(C)C2;3;0.000;3;0.00
CCC(CC)C1CCCC1;2;0.000;2;0.00
c1ccc2c(c1)C(C)CCC2C(C)CC;6;0.000;6;0.00
CCC(C)C1CCC(C)C1(C)CC;4;0.000;4;0.00
c1ccc(cc1)C(c2ccccc2)(C)C;2;0.000;2;0.00
c1ccc(cc1)CCC(CC)C(C)C;1;0.000;1;0.00
c1cc(c(cccC(CC)C(cccC(CC)C(cccc(c(c1)CC)C)(C)C)(C)C)C)CC;1;0.000;1;0.00
c1ccc(cc1)CCCCC(c2ccc(cc2)C)C(C)CCCCC;1;0.000;1;0.00
*N(*)C1=C(C=C)C=CC(SSCO[H])N1*;2;0.000;2;0.00
*N(*)C=C1C=NN(*)C1=O;2;0.000;2;0.00
*N(*)C(=N[N](*)(O[H])O[H])N(*)*;1;0.000;1;0.00
CCC1C(C)CCCC1CC23CC(C)C4CCC3CC5(CCCC5)C2C4;2;0.000;2;0.00
*N(*)C=CC=NN(*)C(=O)N(*)*;1;0.000;1;0.00
*N=CC(=O)N(*)C(*)=O;1;0.000;1;0.00
CCCC(CCC1CCCCC1)C2CCCCC2;1;0.000;1;0.00
*N(*)C(SC(=CC#N)N(*)*)=CC#N;1;0.000;1;0.00
*OCOC(=O)C=CC=C;1;0.000;1;0.00
CCC(C)C1(C)C(C)CCC(C)C1CC;5;0.000;5;0.00
c1ccc(cc1)C2CCC3CC4(CCC(C4)C5C6CCCC5(CC)C(CCC)C6)CC3C2;1;0.000;1;0.00
c1ccc(cc1)CC(C)C;24;0.000;24;0.00
*C(=O)N(*)C(=C)C(=O)N(*)C(=C)C(=O)N(*)*;2;0.000;2;0.00
*SC(N(*)C(*)=O)[N](*)(*)CO[H];2;0.000;2;0.00
*OCSC=NS(=O)(=O)O[H];1;0.000;1;0.00
CCCC1CCCC(CC1)C2CCCCC(C2)C(C)C3CCCC3(CC)CCCC45CCCC(CCC4C)C5;1;0.000;1;0.00
c1ccc(c(c1)CC)CCCC(C)CC2CCCC(CC)CC2;2;0.000;2;0.00
cc(ccCCC(CCC1CCC(C)C1)C2CCCCC(CC)C2)C(C)C;1;0.000;1;0.00
*OC=CC#N;2;0.000;2;0.00
ccc(c1ccccc1)C;14;0.000;14;0.00
c1ccc(cc1)CCCC2CCC3(c4cc(ccc4-c5ccccc5C3)C(C)Cc6ccccc6)C2;1;0.000;1;0.00
cc(c(c1cccc(c1)CCC(C)C2CC(c3ccccc3)CC2CCc4cc(ccc4CC)CC(C)CCc5cccc(c5)C67c8ccccc8CCC7CCCC6)C)C(C)CC;1;0.000;1;0.00
CCC(C)C(C)CCCCC1CCCCC1;2;0.000;2;0.00
CCC(C)CCC(C)CCC(C)C;1;0.000;1;0.00
ccc(cc)CCC;3;0.000;3;0.00
CCC(C)(C)CCCC1CCCC(C)(C)C1;1;0.000;1;0.00
*N(*)CN1C(=O)C=CC1=O;1;0.000;1;0.00
*OC(=O)C(S*)=CO[H];1;0.000;1;0.00
[H]OCOC(=O)C=C;1;0.000;1;0.00
cc(cc1cccc(c1)CC(C)C(C)CC)C2(CCCC2)C(C)CC;1;0.000;1;0.00
c1c(cc(cc1C)C(CC)CC)C;8;0.000;8;0.00
c1cc(c2c(c1)C3CCC(C)(C)C3C2)CC4CCCC(CC)C4;2;0.000;2;0.00
CC(C)C(C)CCC(C)C(C)C1(C)CCC2C(CCC3CCCCC32C)C1;1;0.000;1;0.00
CCC(CC)C(C)C;7;0.000;7;0.00
*SCN(*)C(*)=O;4;0.000;4;0.00
CCC(C)CC1CC(CC2(CCCC2)C1)C3CCC(CC3)C(C)C4CCCCC4;1;0.000;1;0.00
N=1C=2C=CC1C=C3N=C(C=C3)C=C4N=C(C=C5N=C(C=C5)C2)C=C4C=C;2;0.000;2;0.00
c1ccc(cc1)CC2CC(C3CCC4C(Cc5ccccc5)C(C)C4C3)C2C;1;0.000;1;0.00
[H]OC(=O)C=CC(=O)O[H];1;0.000;1;0.00
cccc1cccc(ccc)c1;1;0.000;1;0.00
c(cc1cc(cc(c1)CCC(C)CC)C)cC;3;0.000;3;0.00
ccc(cc-c(ccC)c(c)C)CC;4;0.000;4;0.00
*SC(=C)C(*)=O;2;0.000;2;0.00
cC(C)CCC;1;0.000;1;0.00
*N(O[H])C=O;19;0.000;10;0.00
c1cc(cc(c1)CC(CCCC2(CCCC2)CCC(C)C)C(C)CCCCCCC)CCCC(C)C;1;0.000;1;0.00
*C(=O)N(*)C=CC(=O)O[H];1;0.000;1;0.00
c1ccc(cc1)c(cCC)CC;3;0.000;3;0.00
CCCC(C)CC(C)CC(C)CC(C)CC(C)CCC;1;0.000;1;0.00
*N(O[H])C=C;2;0.000;2;0.00
CCC(CC(C)C)C(C)(C)CC;1;0.000;1;0.00
*N(N=C)C(=O)N=CO[H];1;0.000;1;0.00
CCC(CC)(CC)CC;1;0.000;1;0.00
*C(=O)N=C(O[H])N(*)C=NN(*)*;1;0.000;1;0.00
*C(=O)C=C(C(=O)N(*)*)N(*)*;1;0.000;1;0.00
c(cC1CCC(CCCCCCCCCCCCC)CCCCC2CC(C)CC12)c3cCCC(C3C)C(C)C;1;0.000;1;0.00
c1ccc2c(c1)-c3ccc(cc3C4(C2)CCC(C)C4)C(C)Cc5ccccc5C;10;0.000;10;0.00
c1ccc(cc1)CC2(C)CCCC(C)C2;1;0.000;1;0.00
c1ccc(cc1)-ccccCC2CC(C)CC2CCCCCCCCCCCCCCCCCC;2;0.000;2;0.00
*OC1OC(=O)C=C1;5;0.000;5;0.00
c1ccc(cc1)C2CCC(CCCCC)C(C)(C)C2;1;0.000;1;0.00
*N(*)C1=NC(=O)C2=NC=NC2=N1;1;0.000;1;0.00
*N(*)OCO[H];1;0.000;1;0.00
*N(*)C(N(*)*)[N](*)(*)*;3;0.000;3;0.00
ccc-c1cccc(-ccc)c1;1;0.000;1;0.00
CCCC1CCCC(CC1)C2CCCCC(C2)C(C)C3CCCC3(CCCC4(CC)CCCCC4)C5CCC(C)CC5;2;0.000;2;0.00
CCCCCCCC(C)C1CCCCC1;2;0.000;2;0.00
*OC=CC=CC=C(O*)C=C(O*)[N](*)(*)*;1;0.000;1;0.00
CCC1(C)CCC2C(C)(C)CCCC2(C)C1C;3;0.000;3;0.00
c1ccc(cc1)c(cC)C(C)(C)C;1;0.000;1;0.00
*O(*)[H];323;0.002;323;0.02
ccC1CCCC1;1;0.000;1;0.00
*C(=O)O[H];2194;0.015;1868;0.14
*OC(O[H])N(*)*;1;0.000;1;0.00
c1ccc(cc1)cc2ccccc2C(C)C;1;0.000;1;0.00
CCCCCC1CC1;1;0.000;1;0.00
cc1ccccc1cC;4;0.000;4;0.00
*OCOC(=CO(*)[H])C=1C=COC(=CC(O[H])=C)C1;1;0.000;1;0.00
*N=C(N(*)*)N(*)N=C(C=C)C=C;1;0.000;1;0.00
CCC1CCC2C(C)CCC3C(C)CCC1C32;1;0.000;1;0.00
cc(ccCCC(CCC)C1CCCCC(CCCCCC)C1)C(C)C;2;0.000;2;0.00
CCC(C)C(C)(C)CC;1;0.000;1;0.00
O=C1OC2=CC3=NC2=C(C=NC=CC4=NC(=CC5=NC(C=C5)=C3)C(C=C)=C4)C1=O;1;0.000;1;0.00
*OCN(*)*;118;0.001;118;0.01
*OC(=O)C(=NN(*)*)C(*)=O;1;0.000;1;0.00
*C(=O)C1(OC(=O)C2=CC3=NC2=C1C=NC=CC4=NC(=CC5=NC(C=C5)=C3)C(C=C)=C4)O[H];1;0.000;1;0.00
*OC(=CC(*)=O)C1OC1;1;0.000;1;0.00
c1ccc(cc1)C(C)(C)CC(C)(C)C;1;0.000;1;0.00
CCC(C)C1CCC2CC(CCC21C)C3(C)CCCCC3C;3;0.000;3;0.00
c1cc2cccc3c2c(c1)CC3;2;0.000;2;0.00
cc(c(c1cccc(c1)CCC2CCCC3CC(c4ccccc4)CC23)C)C(C)CC;6;0.000;6;0.00
c1cc(cc(c1)CCC)CC;1;0.000;1;0.00
*OC1OC(O[H])C(=O)C=C1;1;0.000;1;0.00
CCC(C)C1CCC2(C)C3CCC4C(C)(C)CCCC54CC35CCC12C;3;0.000;3;0.00
c1cc(c(c(c1)CCCCCCCCCC)C)C;1;0.000;1;0.00
*OC(=O)C(=C)N(*)C(=O)O*;1;0.000;1;0.00
*C(=O)N(*)N=C;36;0.000;36;0.00
c(cC(C)C(CC)CCC)cC(CC)CC;1;0.000;1;0.00
[H]OS(=O)(=O)OC1=CC(=O)OC1=C;1;0.000;1;0.00
cc1cccc2c1cCC3(C2)CCCC3;4;0.000;4;0.00
CC12CCCC2C3CCC4CCCCC4C3CC1;3;0.000;3;0.00
ccc1cCC2C(CCC3C(C)CCCC23C)C1C;1;0.000;1;0.00
C1CC2CCCC2C1;1;0.000;1;0.00
c1cc(ccc1C)C(C)(C)C;2;0.000;2;0.00
*OC(=O)C1(O*)OC(=O)C2=CC3=NC2=C1C=NC=CC4=NC(=CC5=NC(C=C5)=C3)C(C=C)=C4;1;0.000;1;0.00
*OC=C(C=C)S(*)=O;1;0.000;1;0.00
*SC1SC(N=CO[H])N(*)[N]1(*)*;1;0.000;1;0.00
*N(*)C(=C)C(=O)O[H];1;0.000;1;0.00
c1ccc(cc1)CCc2cc(cccC)cc(c2)CCC(C)C(C)CC;2;0.000;2;0.00
CCCCCCCCCCCCCCCC(C)C;3;0.000;3;0.00
*N(*)C(=CC=C)N(*)CN(*)*;53;0.000;53;0.00
CCC1C2C(CCCC3CC(C)CC(C)C32)CC41CCCC4;1;0.000;1;0.00
CCCC1(C)CC1C2C(C)CCC3(C)CCC(C(C)C)C23;1;0.000;1;0.00
*OC(O[H])C1OC1;2;0.000;2;0.00
*OC(O[H])=CC=NC=C[N](*)(O[H])O[H];1;0.000;1;0.00
*OC(=O)C(O*)=C;2;0.000;2;0.00
*OC(=O)N(*)C=CN(*)*;1;0.000;1;0.00
cccc(cc)c1ccccc1;1;0.000;1;0.00
cCC;10;0.000;7;0.00
[H]ON=CC(=O)O[H];3;0.000;1;0.00
CCCC(CCC)CCC;2;0.000;2;0.00
*N(*)C1N(*)C(N(*)*)[N](*)(*)C(N(*)*)N1*;1;0.000;1;0.00
c1ccc(cc1)C2CCC3(CCCC3)C2;1;0.000;1;0.00
cc(ccC1(C)C2CCCC1(CC)CC2)-c3cccc(c3)CCc4cccc(ccc-c5ccccc5)c4;1;0.000;1;0.00
cCC(C)C;1;0.000;1;0.00
CCCCC1(CC)CCC(C(C)C)C1(C)C;1;0.000;1;0.00
CCCC1(CC)CCC(C(C)C)C(C)C1C;1;0.000;1;0.00
c1cc(ccc1C2CCCCC2)C(C)(C)CCCCCC;1;0.000;1;0.00
[H][N]([H])([H])c;1;0.000;1;0.00
c1ccc(cc1)CCCCCCCc2ccccc2;12;0.000;12;0.00
c1cc2c3c(c1)C4CCC(C4)CC3CC(C2)CCCC(C)C5CCCCC5;1;0.000;1;0.00
*OC1=CC(=O)OC1=COC=C;19;0.000;19;0.00
cc(ccC1(CCCC(C)C1)CC(CCC)C2CCCCC(C)C2)C(C)(C)C;2;0.000;2;0.00
c1cc(c(cc1CCC(C)C)C)C;1;0.000;1;0.00
[H][N]([H])([H])C;9;0.000;9;0.00
*[N](*)(*)O[H];56;0.000;53;0.00
cc(ccC1CCC(CCCCCCCCCCCCC)CCCCC2CC(C)CC12)C(C)CC(C)C(CC)CC;1;0.000;1;0.00
cc(c1ccccc1)CCc2ccccc2;1;0.000;1;0.00
CCCC1CC(CCC1C(C)C)C2CCCC(CC(C)CC)C2;1;0.000;1;0.00
*ON(*)C=C(C(*)=O)C(*)=O;1;0.000;1;0.00
ccc-c1cccc(c1)CC;1;0.000;1;0.00
c1cc2c3c(c1)C4CCC(C4)CC3CC(C2)CC5CCCCC5;3;0.000;3;0.00
cc(c(c)CC(CC)CCCC)CCCC;3;0.000;3;0.00
O1CC1C2OC2C3OC3;1;0.000;1;0.00
c1ccc(cc1)CCC2CCC3(CCC(C3)C4CCC(CCC)C4(C)CC)C2;1;0.000;1;0.00
c1cc2c3c(c1)C4CCC(C)C4CC3CC5CCC2C5;1;0.000;1;0.00
c1ccc2c(c1)-c3ccccc3C2C;14;0.000;14;0.00
CCC(C)C1CCC2(C)C(CCC2C(C)CCC(C)C(C)C)C1;1;0.000;1;0.00
ccCCCCcc;1;0.000;1;0.00
c1ccc(cc1)ccCCC(C)C;1;0.000;1;0.00
c1ccc(cc1)CCCCCC;6;0.000;6;0.00
CC(C)CCC1CC(C)CCC1C;1;0.000;1;0.00
*N1C=C(C=C)[N](*)(*)C1;1;0.000;1;0.00
c1ccc(cc1)CCC(C)C;31;0.000;31;0.00
c1ccc(cc1)C(C)CC;8;0.000;8;0.00
*OCO[H];176;0.001;171;0.01
c1cc(cccC(C)C)cc(c1)C;1;0.000;1;0.00
*C(=O)C([S]=C)=C;1;0.000;1;0.00
ccc1ccc(cc1C)C;1;0.000;1;0.00
c1ccc(cc1)CCC(c2ccccc2)CC;1;0.000;1;0.00
c1ccc(cc1)C2C(CCCCC)C(CCCCC(C)C)CC32CCC(C)C3;1;0.000;1;0.00
*SC(N(*)*)[N](*)(*)N(*)*;1;0.000;1;0.00
c1ccc(cc1)C2CCCC32CCCC3;1;0.000;1;0.00
*P(*)(*)=O;24;0.000;16;0.00
CCC(CC)CC(C)C1(CCC(C)C1)CC2CCCCC2;2;0.000;2;0.00
cc1ccc(cc1ccC)C(C)C;1;0.000;1;0.00
c1ccc(cc1)CC(CC)C(C)CC;1;0.000;1;0.00
*n(*)*;4842;0.034;2741;0.21
